sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,ra,dec,pl_x,pl_y,pl_z
1,2,Transit,2014,32.625555,0.191,4.26,,,,,5588,0.82,,285.7185682,48.5058038,0.179491445,-0.637767677,0.749022837
1,2,Transit,2014,91.773242,0.38,2.04,,,,,5588,0.82,,285.7185682,48.5058038,0.179491445,-0.637767677,0.749022837
1,2,Transit,2014,10.065275,0.074,1.73,,,,,3767,0.49,,293.9733913,50.531846,0.25827213,-0.580814482,0.771978008
1,2,Transit,2014,19.271566,0.114,1.93,,,,,3767,0.49,,293.9733913,50.531846,0.25827213,-0.580814482,0.771978008
1,2,Transit,2014,4.431222,0.054,3.08,,,,,5847,0.97,,295.8161668,51.1217249,0.273340041,-0.565024111,0.778481198
1,2,Transit,2014,11.379349,0.101,3.83,,,,,5847,0.97,,295.8161668,51.1217249,0.273340041,-0.565024111,0.778481198
1,2,Transit,2014,8.472382,0.077,2.43,,,,,5360,0.76,,296.3665054,51.3194548,0.277559737,-0.559962163,0.780642664
1,2,Transit,2014,60.418955,0.287,2.71,,,,,5360,0.76,,296.3665054,51.3194548,0.277559737,-0.559962163,0.780642664
1,2,Transit,2014,2.711506,0.04,3.7,,,,,6224,1.11,,291.6535379,38.4946597,0.288798486,-0.727435067,0.62244169
1,2,Transit,2014,7.21205,0.077,3.51,,,,,6224,1.11,,291.6535379,38.4946597,0.288798486,-0.727435067,0.62244169
1,4,Transit,2014,3.340222,0.037,2.23,,,,,4255,0.55,,286.0790779,39.278237,0.21439234,-0.743798971,0.633086895
1,4,Transit,2014,7.824904,0.065,1.28,,,,,4255,0.55,,286.0790779,39.278237,0.21439234,-0.743798971,0.633086895
1,4,Transit,2014,20.060548,0.122,2.05,,,,,4255,0.55,,286.0790779,39.278237,0.21439234,-0.743798971,0.633086895
1,4,Transit,2014,46.183669,0.213,2.22,,,,,4255,0.55,,286.0790779,39.278237,0.21439234,-0.743798971,0.633086895
1,2,Transit,2014,8.295611,0.065,1.57,,,,,3750,0.51,,283.8664285,39.8981928,0.183863055,-0.744827356,0.641425434
1,2,Transit,2014,23.968127,0.132,2,,,,,3750,0.51,,283.8664285,39.8981928,0.183863055,-0.744827356,0.641425434
1,2,Transit,2014,4.715106,0.05,1.41,,,,,4861,0.72,,283.2213438,40.421762,0.174117801,-0.741113102,0.648409101
1,2,Transit,2014,8.103636,0.071,2.08,,,,,4861,0.72,,283.2213438,40.421762,0.174117801,-0.741113102,0.648409101
1,5,Transit,2014,2.090876,0.034,1.73,,,,,5751,1.43,,287.8971066,40.6378141,0.233198535,-0.722121239,0.65127518
1,5,Transit,2014,6.155557,0.069,2.39,,,,,5751,1.43,,287.8971066,40.6378141,0.233198535,-0.722121239,0.65127518
1,5,Transit,2014,13.233549,0.115,3.07,,,,,5751,1.43,,287.8971066,40.6378141,0.233198535,-0.722121239,0.65127518
1,5,Transit,2013,23.654,,5.6,169.7,,,,,0.96,1.06,287.8971066,40.6378141,0.233198535,-0.722121239,0.65127518
1,5,Transit,2013,50.447,,2,13.5,,,,,0.96,1.06,287.8971066,40.6378141,0.233198535,-0.722121239,0.65127518
1,2,Transit,2014,11.763051,0.095,2.33,,,,,4914,0.76,,294.2020505,40.6633313,0.3109725,-0.691878969,0.651613072
1,2,Transit,2014,56.228098,0.268,2.51,,,,,4914,0.76,,294.2020505,40.6633313,0.3109725,-0.691878969,0.651613072
1,4,Transit,2011,8.1453,0.08,2.4,508.5,,,,5800,1.07,1.03,290.4132621,38.3437283,0.273556293,-0.735049894,0.620377795
1,4,Transit,2011,12.3335,0.106,2.8,508.5,,,,5800,1.07,1.03,290.4132621,38.3437283,0.273556293,-0.735049894,0.620377795
1,4,Transit,2014,4.244384,0.051,1.67,,,,,5897,1.29,,290.4132621,38.3437283,0.273556293,-0.735049894,0.620377795
1,4,Transit,2014,18.998355,0.138,2.78,,,,,5897,1.29,,290.4132621,38.3437283,0.273556293,-0.735049894,0.620377795
1,2,Transit,2014,4.144495,0.048,1.37,,,,,4985,0.74,,291.1587635,40.7502108,0.273444844,-0.706490612,0.65276254
1,2,Transit,2014,7.953528,0.074,2.2,,,,,4985,0.74,,291.1587635,40.7502108,0.273444844,-0.706490612,0.65276254
1,2,Transit,2014,12.718092,0.094,2.33,,,,,4699,0.67,,292.9131121,41.0609786,0.293562657,-0.694516696,0.656861878
1,2,Transit,2014,36.065978,0.189,2.57,,,,,4699,0.67,,292.9131121,41.0609786,0.293562657,-0.694516696,0.656861878
1,2,Transit,2014,8.20395,0.075,2.61,,,,,5020,0.85,,286.5656932,41.8084168,0.212518101,-0.714440015,0.666641974
1,2,Transit,2014,14.496481,0.109,2,,,,,5020,0.85,,286.5656932,41.8084168,0.212518101,-0.714440015,0.666641974
1,2,Transit,2014,5.715442,0.062,2.45,,,,,5228,0.84,,285.1104819,42.0339619,0.193620407,-0.717067523,0.669570986
1,2,Transit,2014,20.026218,0.142,1.99,,,,,5228,0.84,,285.1104819,42.0339619,0.193620407,-0.717067523,0.669570986
1,3,Transit,2014,4.311792,0.05,2.76,,,,,5554,0.8,,287.242641,42.3014185,0.219235705,-0.706374699,0.673030825
1,3,Transit,2014,9.767292,0.087,2.05,,,,,5554,0.8,,287.242641,42.3014185,0.219235705,-0.706374699,0.673030825
1,3,Transit,2014,20.050401,0.14,2.31,,,,,5554,0.8,,287.242641,42.3014185,0.219235705,-0.706374699,0.673030825
1,4,Transit,2014,7.49019,0.071,2.57,,,,,5100,0.8,,291.6389972,42.4363482,0.272152998,-0.686015462,0.674770725
1,4,Transit,2014,17.460812,0.124,2.18,,,,,5100,0.8,,291.6389972,42.4363482,0.272152998,-0.686015462,0.674770725
1,4,Transit,2014,36.277108,0.202,3.03,,,,,5100,0.8,,291.6389972,42.4363482,0.272152998,-0.686015462,0.674770725
1,4,Transit,2016,3.21982106,,1.75,,,,,5174,0.8,0.86,291.6389972,42.4363482,0.272152998,-0.686015462,0.674770725
1,2,Transit,2014,4.60182,0.052,2.34,,,,,5206,0.83,,296.4834007,42.6633806,0.327919944,-0.658183113,0.677689826
1,2,Transit,2014,11.187161,0.095,1.5,,,,,5206,0.83,,296.4834007,42.6633806,0.327919944,-0.658183113,0.677689826
1,3,Transit,2014,3.33616,0.042,1.64,,,,,5100,0.77,,288.6425609,43.0393769,0.233637017,-0.692536184,0.682500827
1,3,Transit,2014,9.439452,0.084,4.09,,,,,5100,0.77,,288.6425609,43.0393769,0.233637017,-0.692536184,0.682500827
1,3,Transit,2014,20.477912,0.14,3.94,,,,,5100,0.77,,288.6425609,43.0393769,0.233637017,-0.692536184,0.682500827
1,2,Transit,2014,6.308205,0.066,3.02,,,,,5190,0.83,,293.0613138,43.5813577,0.283757556,-0.666506947,0.689383884
1,2,Transit,2014,16.239494,0.123,4.07,,,,,5190,0.83,,293.0613138,43.5813577,0.283757556,-0.666506947,0.689383884
1,3,Transit,2014,3.306539,0.035,1.09,,,,,3568,0.48,,296.9853002,43.6586043,0.32828135,-0.644697272,0.690359893
1,3,Transit,2014,7.113702,0.058,1.51,,,,,3568,0.48,,296.9853002,43.6586043,0.32828135,-0.644697272,0.690359893
1,3,Transit,2014,15.368459,0.097,1.57,,,,,3568,0.48,,296.9853002,43.6586043,0.32828135,-0.644697272,0.690359893
2,3,Transit,2011,6.238297,,2.748,8.7,0.0029,,,,1.32,1.17,286.6383905,39.4879038,0.220978036,-0.739446034,0.635915302
2,3,Transit,2011,12.7207,,5.217,15.2,0.0061,,,,1.32,1.17,286.6383905,39.4879038,0.220978036,-0.739446034,0.635915302
2,3,Radial Velocity,2014,122.4,,,71.9,0.13,,,,1.32,1.17,286.6383905,39.4879038,0.220978036,-0.739446034,0.635915302
1,3,Transit,2014,4.148141,0.048,1.13,,,,,5160,0.81,,289.5947633,44.1418114,0.240664385,-0.676059635,0.696436661
1,3,Transit,2014,7.156804,0.069,2.28,,,,,5160,0.81,,289.5947633,44.1418114,0.240664385,-0.676059635,0.696436661
1,3,Transit,2014,17.648312,0.127,2.18,,,,,5160,0.81,,289.5947633,44.1418114,0.240664385,-0.676059635,0.696436661
1,4,Transit,2014,4.790936,0.053,1.33,,,,,5526,0.89,,296.5662171,44.1058077,0.321137365,-0.642242056,0.695985585
1,4,Transit,2014,16.514043,0.122,2.77,,,,,5526,0.89,,296.5662171,44.1058077,0.321137365,-0.642242056,0.695985585
1,4,Transit,2014,30.133001,0.182,2.77,,,,,5526,0.89,,296.5662171,44.1058077,0.321137365,-0.642242056,0.695985585
1,4,Transit,2014,99.640161,0.404,2.77,,,,,5526,0.89,,296.5662171,44.1058077,0.321137365,-0.642242056,0.695985585
1,2,Transit,2014,6.668391,0.058,1.23,,,,,4208,0.55,,295.579329,44.5459052,0.30771071,-0.642836866,0.701480493
1,2,Transit,2014,10.848463,0.08,2.15,,,,,4208,0.55,,295.579329,44.5459052,0.30771071,-0.642836866,0.701480493
1,3,Transit,2014,3.783986,0.046,1.63,,,,,5208,0.79,,291.8419337,44.858124,0.263727778,-0.657969492,0.705353675
1,3,Transit,2014,10.281951,0.089,2.65,,,,,5208,0.79,,291.8419337,44.858124,0.263727778,-0.657969492,0.705353675
1,3,Transit,2014,18.119869,0.13,3.17,,,,,5208,0.79,,291.8419337,44.858124,0.263727778,-0.657969492,0.705353675
1,3,Transit,2014,5.826662,0.064,3.87,,,,,5957,0.91,,288.1646541,45.8164257,0.217276316,-0.662226256,0.717110443
1,3,Transit,2014,12.412183,0.105,2.15,,,,,5957,0.91,,288.1646541,45.8164257,0.217276316,-0.662226256,0.717110443
1,3,Transit,2014,18.746477,0.139,2.5,,,,,5957,0.91,,288.1646541,45.8164257,0.217276316,-0.662226256,0.717110443
1,3,Transit,2014,5.714606,0.063,1.55,,,,,5573,0.93,,296.0642702,45.9767647,0.305346499,-0.624274826,0.719058035
1,3,Transit,2014,9.946047,0.092,2.99,,,,,5573,0.93,,296.0642702,45.9767647,0.305346499,-0.624274826,0.719058035
1,3,Transit,2016,1.04562266,,1.32,,,,,5431,0.86,0.9,296.0642702,45.9767647,0.305346499,-0.624274826,0.719058035
1,4,Transit,2014,1.620493,0.027,1.59,,,,,5551,1.3,,292.58042,46.0973588,0.266265054,-0.640277346,0.720519147
1,4,Transit,2014,3.38802,0.045,2.15,,,,,5551,1.3,,292.58042,46.0973588,0.266265054,-0.640277346,0.720519147
1,4,Transit,2014,5.839172,0.064,2.48,,,,,5551,1.3,,292.58042,46.0973588,0.266265054,-0.640277346,0.720519147
1,4,Transit,2014,10.681572,0.096,2.35,,,,,5551,1.3,,292.58042,46.0973588,0.266265054,-0.640277346,0.720519147
1,3,Transit,2014,2.382667,0.034,2.61,,,,,5180,1.04,,297.3159994,46.0232642,0.318643051,-0.616936847,0.719621798
1,3,Transit,2014,6.581484,0.066,5.41,,,,,5180,1.04,,297.3159994,46.0232642,0.318643051,-0.616936847,0.719621798
1,3,Transit,2014,24.664551,0.16,4.95,,,,,5180,1.04,,297.3159994,46.0232642,0.318643051,-0.616936847,0.719621798
1,2,Transit,2014,13.19722,0.103,4.06,,,,,4942,0.92,,294.0684116,46.5791357,0.280320815,-0.627593083,0.726324419
1,2,Transit,2014,33.653079,0.193,3.61,,,,,4942,0.92,,294.0684116,46.5791357,0.280320815,-0.627593083,0.726324419
1,2,Transit,2014,8.115317,0.079,2.8,,,,,5938,0.9,,288.2119707,46.6150461,0.214678148,-0.652487816,0.726755078
1,2,Transit,2014,36.924931,0.217,2.7,,,,,5938,0.9,,288.2119707,46.6150461,0.214678148,-0.652487816,0.726755078
1,4,Transit,2011,12.28,,2.78,5.12,,7.6,,3914,0.51,0.54,284.9410627,46.5664505,0.17725821,-0.664269094,0.726172223
1,4,Transit,2011,17.2559,,2.72,6.2,,4.82,,3914,0.51,0.54,284.9410627,46.5664505,0.17725821,-0.664269094,0.726172223
1,4,Transit,2014,3.543919,0.039,1.07,,,,,4486,0.57,,284.9410627,46.5664505,0.17725821,-0.664269094,0.726172223
1,4,Transit,2014,46.827915,0.22,2.41,,,,,4486,0.57,,284.9410627,46.5664505,0.17725821,-0.664269094,0.726172223
1,2,Transit,2014,8.187399,0.075,2.01,,,,,5250,0.86,,291.9259658,38.0140525,0.294193307,-0.730871572,0.615854726
1,2,Transit,2014,76.050178,0.332,1.74,,,,,5250,0.86,,291.9259658,38.0140525,0.294193307,-0.730871572,0.615854726
1,2,Transit,2014,10.381227,0.088,2.18,,,,,5098,0.79,,291.3647333,37.609239,0.288598148,-0.737752045,0.610272913
1,2,Transit,2014,24.570858,0.156,2,,,,,5098,0.79,,291.3647333,37.609239,0.288598148,-0.737752045,0.610272913
1,2,Transit,2014,13.060855,0.108,1.36,,,,,5841,0.88,,290.7287168,37.2526575,0.281729914,-0.744447948,0.605330908
1,2,Transit,2014,21.853722,0.152,1.64,,,,,5841,0.88,,290.7287168,37.2526575,0.281729914,-0.744447948,0.605330908
1,2,Transit,2014,16.568087,0.12,2.67,,,,,5265,0.79,,292.4698022,37.5677941,0.302941318,-0.732456692,0.609699722
1,2,Transit,2014,47.332773,0.242,2.47,,,,,5265,0.79,,292.4698022,37.5677941,0.302941318,-0.732456692,0.609699722
1,2,Transit,2014,40.806231,0.249,3.33,,,,,6158,1.55,,292.044628,37.3761861,0.298261305,-0.736570315,0.607045604
1,2,Transit,2014,140.101261,0.566,2.83,,,,,6158,1.55,,292.044628,37.3761861,0.298261305,-0.736570315,0.607045604
1,4,Transit,2014,6.846262,0.069,1.86,,,,,5835,1.1,,290.5104788,41.244743,0.263449837,-0.70423593,0.65927683
1,4,Transit,2014,17.028937,0.127,2.63,,,,,5835,1.1,,290.5104788,41.244743,0.263449837,-0.70423593,0.65927683
1,4,Transit,2014,43.130617,0.236,2.49,,,,,5835,1.1,,290.5104788,41.244743,0.263449837,-0.70423593,0.65927683
1,4,Transit,2014,67.831024,0.319,2.59,,,,,5835,1.1,,290.5104788,41.244743,0.263449837,-0.70423593,0.65927683
1,2,Transit,2014,6.61833,0.071,2.48,,,,,5885,1.03,,294.4843821,44.1669355,0.297286842,-0.652807937,0.696751269
1,2,Transit,2014,107.723601,0.457,3.89,,,,,5885,1.03,,294.4843821,44.1669355,0.297286842,-0.652807937,0.696751269
1,3,Transit,2014,3.353728,0.037,1.98,,,,,4258,0.56,,299.8305655,47.1575741,0.338249287,-0.589886631,0.733226556
1,3,Transit,2014,6.87745,0.06,2.13,,,,,4258,0.56,,299.8305655,47.1575741,0.338249287,-0.589886631,0.733226556
1,3,Transit,2014,28.464515,0.154,2.27,,,,,4258,0.56,,299.8305655,47.1575741,0.338249287,-0.589886631,0.733226556
1,2,Transit,2014,25.934138,0.18,2.55,,,,,6081,1.27,,291.9761559,38.0550327,0.294668511,-0.730204918,0.616418077
1,2,Transit,2014,83.446393,0.391,3.38,,,,,6081,1.27,,291.9761559,38.0550327,0.294668511,-0.730204918,0.616418077
1,2,Transit,2014,5.326718,0.061,2.47,,,,,5847,0.96,,290.2151459,41.775981,0.257692983,-0.699818099,0.6662199
1,2,Transit,2014,8.127899,0.081,1.69,,,,,5847,0.96,,290.2151459,41.775981,0.257692983,-0.699818099,0.6662199
1,2,Transit,2011,15.3348,0.118,4,2895.31,,,,5400,0.59,0.65,292.2367608,41.085871,0.285235908,-0.697669385,0.657189399
1,2,Transit,2011,31.3309,0.191,4.9,4385.87,,,,5400,0.59,0.65,292.2367608,41.085871,0.285235908,-0.697669385,0.657189399
1,2,Transit,2014,11.476094,0.107,2.01,,,,,6067,1.46,,282.2001207,44.4222795,0.150929759,-0.698070662,0.699941111
1,2,Transit,2014,25.262887,0.18,1.77,,,,,6067,1.46,,282.2001207,44.4222795,0.150929759,-0.698070662,0.699941111
1,3,Transit,2014,10.43547805,,1.23,,,,,5555,0.87,0.9,283.0029316,44.284108,0.161075096,-0.697530061,0.698216749
1,3,Transit,2014,7.41086267,,0.95,,,,,5555,0.87,0.9,283.0029316,44.284108,0.161075096,-0.697530061,0.698216749
1,3,Transit,2016,5.24972541,,0.66,,,,,5555,0.87,0.9,283.0029316,44.284108,0.161075096,-0.697530061,0.698216749
1,3,Transit,2014,2.971353,0.038,1.43,,,,,5297,0.93,,299.1275257,47.5938319,0.328258818,-0.589098523,0.738382745
1,3,Transit,2014,6.057342,0.061,1.79,,,,,5297,0.93,,299.1275257,47.5938319,0.328258818,-0.589098523,0.738382745
1,3,Transit,2014,10.937304,0.091,2.25,,,,,5297,0.93,,299.1275257,47.5938319,0.328258818,-0.589098523,0.738382745
1,2,Transit,2014,2.936532,0.037,1.5,,,,,5626,0.81,,291.3021458,47.6976573,0.244507093,-0.627058874,0.739603576
1,2,Transit,2014,8.014927,0.073,1.98,,,,,5626,0.81,,291.3021458,47.6976573,0.244507093,-0.627058874,0.739603576
1,2,Transit,2014,11.634788,0.101,1.54,,,,,6023,1.01,,292.9227926,38.4772173,0.30491473,-0.721033939,0.622203397
1,2,Transit,2014,33.197861,0.204,1.84,,,,,6023,1.01,,292.9227926,38.4772173,0.30491473,-0.721033939,0.622203397
1,3,Transit,2014,10.300682,0.098,2.34,,,,,6165,1.38,,292.4797004,38.5149018,0.299173073,-0.722992092,0.622718161
1,3,Transit,2014,16.088134,0.132,3.38,,,,,6165,1.38,,292.4797004,38.5149018,0.299173073,-0.722992092,0.622718161
1,3,Transit,2014,35.676062,0.224,3.33,,,,,6165,1.38,,292.4797004,38.5149018,0.299173073,-0.722992092,0.622718161
1,3,Transit,2014,14.12841,0.119,2.87,,,,,6105,1.05,,293.568197,39.0363123,0.31057476,-0.711954465,0.629812796
1,3,Transit,2013,31.884,,2.9,16.6,,,,,1.03,1.1,293.568197,39.0363123,0.31057476,-0.711954465,0.629812796
1,3,Transit,2013,48.648,,2.8,16.3,,,,,1.03,1.1,293.568197,39.0363123,0.31057476,-0.711954465,0.629812796
1,2,Transit,2013,17.324,,2.92,87.3,,,,,1.69,1.12,286.5831894,39.0772582,0.221560647,-0.744007665,0.63036773
1,2,Transit,2013,33.006,,3.36,64.2,,,,,1.69,1.12,286.5831894,39.0772582,0.221560647,-0.744007665,0.63036773
1,2,Transit,2014,30.160546,0.207,4.07,,,,,4991,2.94,,290.1072124,38.7022694,0.268286217,-0.732840686,0.625273568
1,2,Transit,2014,51.078775,0.294,3.59,,,,,4991,2.94,,290.1072124,38.7022694,0.268286217,-0.732840686,0.625273568
1,3,Transit,2014,12.309681,0.112,3.62,,,,,6363,1.75,,287.391295,42.194822,0.221441534,-0.706997198,0.671653638
1,3,Transit,2013,35.736,,4.3,49.4,,,,,1.07,1.1,287.391295,42.194822,0.221441534,-0.706997198,0.671653638
1,3,Transit,2013,54.414,,3.1,37.5,,,,,1.07,1.1,287.391295,42.194822,0.221441534,-0.706997198,0.671653638
1,2,Transit,2011,5.9123,0.062,3.6,479.9,,,,4590,0.7,0.75,292.1370409,42.4294835,0.278136295,-0.683698765,0.674682296
1,2,Transit,2011,8.9858,0.081,3.4,432.23,,,,4590,0.7,0.75,292.1370409,42.4294835,0.278136295,-0.683698765,0.674682296
1,2,Transit,2014,2.139542,0.032,1.45,,,,,5744,0.89,,291.3905325,42.1804735,0.270271903,-0.689988197,0.671468083
1,2,Transit,2014,4.807091,0.056,2.01,,,,,5744,0.89,,291.3905325,42.1804735,0.270271903,-0.689988197,0.671468083
1,2,Transit,2014,14.646008,0.117,2.82,,,,,5723,0.9,,294.1081465,44.7706524,0.289978822,-0.648008573,0.704270667
1,2,Transit,2014,36.337373,0.215,5.31,,,,,5723,0.9,,294.1081465,44.7706524,0.289978822,-0.648008573,0.704270667
1,4,Transit,2014,9.220524,0.082,1.01,,,,,5602,0.9,,284.6772402,44.7976401,0.179793912,-0.686444438,0.704604984
1,4,Transit,2014,13.638723,0.106,1.2,,,,,5602,0.9,,284.6772402,44.7976401,0.179793912,-0.686444438,0.704604984
1,4,Transit,2013,24.806,,2.46,61,,,,,0.89,0.97,284.6772402,44.7976401,0.179793912,-0.686444438,0.704604984
1,4,Transit,2013,44.347,,3.1,56.2,,,,,0.89,0.97,284.6772402,44.7976401,0.179793912,-0.686444438,0.704604984
1,2,Transit,2014,11.008151,0.082,2.13,,,,,4351,0.57,,293.6137413,47.838938,0.268868578,-0.615013764,0.741260924
1,2,Transit,2014,92.743711,0.341,1.82,,,,,4351,0.57,,293.6137413,47.838938,0.268868578,-0.615013764,0.741260924
1,2,Transit,2014,12.699149,0.104,2.24,,,,,5615,0.81,,293.1465698,47.7297053,0.264400094,-0.618483876,0.739979922
1,2,Transit,2014,37.514456,0.213,2.61,,,,,5615,0.81,,293.1465698,47.7297053,0.264400094,-0.618483876,0.739979922
1,2,Transit,2014,2.633867,0.036,1.34,,,,,5411,0.81,,291.3908469,48.0655392,0.243740494,-0.622245023,0.743909741
1,2,Transit,2014,6.186676,0.064,1.12,,,,,5411,0.81,,291.3908469,48.0655392,0.243740494,-0.622245023,0.743909741
1,4,Transit,2014,1.796302,0.027,1.24,,,,,5580,0.86,,290.6761874,48.2942362,0.234910067,-0.622453707,0.746571258
1,4,Transit,2014,3.468095,0.042,1.37,,,,,5580,0.86,,290.6761874,48.2942362,0.234910067,-0.622453707,0.746571258
1,4,Transit,2014,5.914323,0.061,1.33,,,,,5580,0.86,,290.6761874,48.2942362,0.234910067,-0.622453707,0.746571258
1,4,Transit,2014,29.221289,0.176,1.77,,,,,5580,0.86,,290.6761874,48.2942362,0.234910067,-0.622453707,0.746571258
1,2,Transit,2014,20.342199,0.145,2.33,,,,,5806,1.03,,290.9274282,48.4434588,0.236941934,-0.619599419,0.748301463
1,2,Transit,2014,44.851896,0.246,3.26,,,,,5806,1.03,,290.9274282,48.4434588,0.236941934,-0.619599419,0.748301463
1,3,Transit,2014,6.097326,0.065,1.67,,,,,5918,1.09,,288.9163997,39.5947523,0.249810228,-0.728955056,0.637353416
1,3,Transit,2014,19.305772,0.14,2.85,,,,,5918,1.09,,288.9163997,39.5947523,0.249810228,-0.728955056,0.637353416
1,3,Transit,2014,56.633742,0.287,2.67,,,,,5918,1.09,,288.9163997,39.5947523,0.249810228,-0.728955056,0.637353416
1,3,Transit,2014,34.545,0.21,2.15,7.3,,,,5990,1,1.08,297.4653351,42.8828517,0.337951432,-0.650158759,0.680501593
1,3,Transit,2014,125.8518,0.51,11.59,132,,,,5990,1,1.08,297.4653351,42.8828517,0.337951432,-0.650158759,0.680501593
1,3,Transit,2014,66.0634,0.33,2.68,4,,,,5990,1,1.08,297.4653351,42.8828517,0.337951432,-0.650158759,0.680501593
1,2,Transit,2011,10.33974,,2.55,5,0,55.9,,5378,0.73,0.76,298.348382,47.4913021,0.320844678,-0.5946697,0.737174769
1,2,Transit,2011,13.28613,,2.34,4.5,0,34.4,,5378,0.73,0.76,298.348382,47.4913021,0.320844678,-0.5946697,0.737174769
1,2,Transit,2014,14.589347,0.11,2.25,,,,,5147,0.74,,286.4100307,42.6815137,0.207682084,-0.70518736,0.677922517
1,2,Transit,2014,36.77031,0.205,2.7,,,,,5147,0.74,,286.4100307,42.6815137,0.207682084,-0.70518736,0.677922517
1,2,Transit,2014,3.546511,0.047,2.16,,,,,6002,1.02,,287.9163029,42.4372666,0.227034107,-0.702227896,0.674782555
1,2,Transit,2014,5.700786,0.065,1.88,,,,,6002,1.02,,287.9163029,42.4372666,0.227034107,-0.702227896,0.674782555
1,5,Transit,2014,2.580827,0.035,1.32,,,,,5299,0.83,,295.7661979,42.4242822,0.320882189,-0.664777282,0.674615288
1,5,Transit,2014,3.715335,0.045,1.47,,,,,5299,0.83,,295.7661979,42.4242822,0.320882189,-0.664777282,0.674615288
1,5,Transit,2014,7.055679,0.068,2.23,,,,,5299,0.83,,295.7661979,42.4242822,0.320882189,-0.664777282,0.674615288
1,5,Transit,2014,11.97901,0.097,2.67,,,,,5299,0.83,,295.7661979,42.4242822,0.320882189,-0.664777282,0.674615288
1,5,Transit,2014,20.834237,0.141,2.35,,,,,5299,0.83,,295.7661979,42.4242822,0.320882189,-0.664777282,0.674615288
1,2,Transit,2014,19.254196,0.144,3.07,,,,,5804,0.96,,286.3580611,42.4064917,0.207956446,-0.70848964,0.674386051
1,2,Transit,2014,54.155743,0.286,3.83,,,,,5804,0.96,,286.3580611,42.4064917,0.207956446,-0.70848964,0.674386051
1,2,Transit,2014,3.701212,0.048,1.77,,,,,5913,0.98,,287.3920392,46.0592578,0.207416596,-0.662189574,0.720057862
1,2,Transit,2014,6.6264,0.071,2.71,,,,,5913,0.98,,287.3920392,46.0592578,0.207416596,-0.662189574,0.720057862
1,3,Transit,2014,12.645164,0.099,1.22,,,,,5603,0.9,,285.3458383,45.3677754,0.185926992,-0.677504567,0.711631025
1,3,Transit,2014,21.526258,0.142,1.17,,,,,5603,0.9,,285.3458383,45.3677754,0.185926992,-0.677504567,0.711631025
1,3,Transit,2014,33.884054,0.192,1.36,,,,,5603,0.9,,285.3458383,45.3677754,0.185926992,-0.677504567,0.711631025
2,5,Transit,2014,10.864384,0.079,1.61,,0.33,6.5,,3740,0.48,0.5,286.5400278,49.4372614,0.185125127,-0.623372405,0.759694367
2,5,Transit,2014,5.8416366,0.0521,2,,0.33,14.8,,3740,0.48,0.5,286.5400278,49.4372614,0.185125127,-0.623372405,0.759694367
2,5,Transit,2014,19.850291,0.118,2.09,,0.33,2.9,,3740,0.48,0.5,286.5400278,49.4372614,0.185125127,-0.623372405,0.759694367
2,5,Transit,2014,34.14211,0.169,1.53,,0.33,1.41,,3740,0.48,0.5,286.5400278,49.4372614,0.185125127,-0.623372405,0.759694367
2,5,Transit,2014,63.33627,0.255,1.8,,0.33,0.62,,3740,0.48,0.5,286.5400278,49.4372614,0.185125127,-0.623372405,0.759694367
1,2,Transit,2014,38.871826,0.217,2.87,,,,,5619,0.92,,283.2091605,48.7776156,0.150581998,-0.641548234,0.752157514
1,2,Transit,2014,74.920137,0.336,6.54,,,,,5619,0.92,,283.2091605,48.7776156,0.150581998,-0.641548234,0.752157514
1,3,Transit,2014,10.475464,0.08,1.96,,,,,4465,0.58,,283.0398448,48.8253303,0.148544112,-0.641379968,0.75270604
1,3,Transit,2014,22.92881,0.136,1.93,,,,,4465,0.58,,283.0398448,48.8253303,0.148544112,-0.641379968,0.75270604
1,3,Transit,2014,77.473633,0.305,2.5,,,,,4465,0.58,,283.0398448,48.8253303,0.148544112,-0.641379968,0.75270604
